STDR_YM,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,PRCSS_ENTRPRS_SE_CODE,PRCSS_ENTRPRS_SE,PDSMLPZ_SCTN_CODE,PDSMLPZ_SCTN,TOT_ENTRPRS_CO,EMPLY_CO,EMPLY_AVRG_CO,ECNY_CO,ECNY_AVRG_CO,RETIRE_CO,RETIRE_AVRG_CO,WAGE_AVRG_AM,REGIST_DE,OPERTOR_NM
2016-01,서울,영등포구,양평1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,14,14.0,1,1.0,1,1.0,24616000.0,2020-10-20,KEDSYS
2016-01,서울,영등포구,신길1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,6,6.0,0,0.0,0,0.0,14851111.0,2020-10-20,KEDSYS
2016-01,서울,종로구,청운효자동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,21,21.0,1,1.0,0,0.0,29567365.0,2020-10-20,KEDSYS
2016-01,서울,종로구,청운효자동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,29,29.0,0,0.0,1,1.0,27617931.0,2020-10-20,KEDSYS
2016-01,서울,종로구,청운효자동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,7,7.0,0,0.0,1,1.0,22477333.0,2020-10-20,KEDSYS
2016-01,서울,종로구,종로1.2.3.4가동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,5,5.0,0,0.0,1,1.0,40936533.0,2020-10-20,KEDSYS
2016-01,서울,종로구,종로1.2.3.4가동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,7,7.0,0,0.0,0,0.0,23056381.0,2020-10-20,KEDSYS
2016-01,서울,용산구,서빙고동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,6,6.0,1,1.0,2,2.0,29805778.0,2020-10-20,KEDSYS
2016-01,서울,양천구,목4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,0,0.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신월7동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,11547556.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신월7동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,4,4.0,0,0.0,0,0.0,10799333.0,2020-10-20,KEDSYS
2016-01,서울,은평구,구산동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,1,1년 이상 2년 미만,1,8,8.0,0,0.0,0,0.0,23359000.0,2020-10-20,KEDSYS
2016-01,서울,은평구,구산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,14,7.0,1,0.5,1,0.5,16126400.0,2020-10-20,KEDSYS
2016-01,서울,용산구,원효로2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-01,서울,은평구,응암3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,11900667.0,2020-10-20,KEDSYS
2016-01,서울,송파구,잠실6동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,14,14.0,0,0.0,0,0.0,39627048.0,2020-10-20,KEDSYS
2016-01,서울,송파구,가락본동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,8,8.0,1,1.0,0,0.0,35252667.0,2020-10-20,KEDSYS
2016-01,서울,송파구,가락본동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,0,0.0,35610000.0,2020-10-20,KEDSYS
2016-01,서울,양천구,목5동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,9,9.0,3,3.0,0,0.0,33054519.0,2020-10-20,KEDSYS
2016-01,서울,종로구,종로5.6가동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,5,5.0,0,0.0,0,0.0,22115200.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신월1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,10,10.0,2,2.0,3,3.0,14400000.0,2020-10-20,KEDSYS
2016-01,서울,용산구,한남동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,127,127.0,6,6.0,0,0.0,28300326.0,2020-10-20,KEDSYS
2016-01,서울,용산구,한남동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-01,서울,용산구,한남동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,27,27.0,4,4.0,2,2.0,11366519.0,2020-10-20,KEDSYS
2016-01,서울,은평구,녹번동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,5,5년 이상 10년 미만,1,76,76.0,3,3.0,3,3.0,37141123.0,2020-10-20,KEDSYS
2016-01,서울,은평구,녹번동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,17,17.0,2,2.0,0,0.0,14206745.0,2020-10-20,KEDSYS
2016-01,서울,은평구,녹번동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,34,17.0,1,0.5,4,2.0,17215157.0,2020-10-20,KEDSYS
2016-01,서울,은평구,녹번동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,38,38.0,2,2.0,0,0.0,16559158.0,2020-10-20,KEDSYS
2016-01,서울,은평구,갈현2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,7,7.0,0,0.0,0,0.0,18571810.0,2020-10-20,KEDSYS
2016-01,서울,은평구,갈현2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,16,16.0,16,16.0,0,0.0,17767500.0,2020-10-20,KEDSYS
2016-01,서울,종로구,가회동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,3,3.0,0,0.0,0,0.0,24243556.0,2020-10-20,KEDSYS
2016-01,서울,종로구,이화동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,30,30년 이상 40년 미만,1,7982,7982.0,125,125.0,89,89.0,43206989.0,2020-10-20,KEDSYS
2016-01,서울,종로구,이화동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-01,서울,용산구,남영동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,5,5년 이상 10년 미만,1,3,3.0,0,0.0,0,0.0,19975111.0,2020-10-20,KEDSYS
2016-01,서울,용산구,남영동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,7,7.0,1,1.0,0,0.0,27334095.0,2020-10-20,KEDSYS
2016-01,서울,용산구,한남동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,33,33.0,0,0.0,0,0.0,47427798.0,2020-10-20,KEDSYS
2016-01,서울,종로구,교남동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,30,30년 이상 40년 미만,1,2003,2003.0,46,46.0,45,45.0,43199147.0,2020-10-20,KEDSYS
2016-01,서울,종로구,사직동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,30,30년 이상 40년 미만,1,256,256.0,4,4.0,7,7.0,30655333.0,2020-10-20,KEDSYS
2016-01,서울,종로구,사직동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,9,9.0,2,2.0,1,1.0,14445037.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신정3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,8,8.0,0,0.0,1,1.0,18239667.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신월3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,8,8.0,0,0.0,1,1.0,9988000.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신월3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,3,3.0,3,3.0,3584667.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신월3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,5,5년 이상 10년 미만,1,72,72.0,1,1.0,2,2.0,11850222.0,2020-10-20,KEDSYS
2016-01,서울,용산구,효창동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,1,1.0,0,0.0,24699556.0,2020-10-20,KEDSYS
2016-01,서울,종로구,부암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,7,7.0,1,1.0,0,0.0,26922667.0,2020-10-20,KEDSYS
2016-01,서울,종로구,부암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,3,3.0,0,0.0,0,0.0,24199111.0,2020-10-20,KEDSYS
2016-01,서울,종로구,창신3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,1,1년 이상 2년 미만,1,39,39.0,0,0.0,0,0.0,11740581.0,2020-10-20,KEDSYS
2016-01,서울,용산구,한강로동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,2,2.0,0,0.0,1,1.0,0.0,2020-10-20,KEDSYS
2016-01,서울,양천구,신정4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,10,10.0,0,0.0,0,0.0,9073600.0,2020-10-20,KEDSYS
2016-01,서울,용산구,청파동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,2,2.0,18308000.0,2020-10-20,KEDSYS
2016-01,서울,용산구,청파동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,7,7.0,2,2.0,0,0.0,19770286.0,2020-10-20,KEDSYS
2016-01,서울,양천구,목1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,1,1.0,20496000.0,2020-10-20,KEDSYS
2016-02,서울,중구,필동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,20,20.0,1,1.0,0,0.0,29303200.0,2020-10-20,KEDSYS
2016-02,서울,중구,광희동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,3,3.0,0,0.0,0,0.0,14000000.0,2020-10-20,KEDSYS
2016-02,서울,중구,동화동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,17,17.0,2,2.0,0,0.0,15572235.0,2020-10-20,KEDSYS
2016-02,서울,중구,소공동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,10,10년 이상 20년 미만,1,16,16.0,1,1.0,3,3.0,23738500.0,2020-10-20,KEDSYS
2016-02,서울,중구,장충동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,중구,신당5동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,39,39.0,0,0.0,0,0.0,23632821.0,2020-10-20,KEDSYS
2016-02,서울,강남구,세곡동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,13,13.0,5,5.0,0,0.0,20445744.0,2020-10-20,KEDSYS
2016-02,서울,강남구,논현2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,17395556.0,2020-10-20,KEDSYS
2016-02,서울,강남구,대치2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,3,3.0,0,0.0,0,0.0,36040000.0,2020-10-20,KEDSYS
2016-02,서울,강남구,대치4동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,0,1년 미만,1,101,101.0,5,5.0,3,3.0,22622389.0,2020-10-20,KEDSYS
2016-02,서울,강남구,도곡1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,12,12.0,1,1.0,0,0.0,7376667.0,2020-10-20,KEDSYS
2016-02,서울,강남구,삼성1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,강남구,역삼2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,강동구,길동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,6,6.0,0,0.0,0,0.0,22000000.0,2020-10-20,KEDSYS
2016-02,서울,강동구,천호1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,7,7.0,0,0.0,0,0.0,21038857.0,2020-10-20,KEDSYS
2016-02,서울,강서구,가양1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,10,5.0,2,1.0,2,1.0,18335238.5,2020-10-20,KEDSYS
2016-02,서울,강서구,화곡6동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,7,7.0,0,0.0,0,0.0,30873143.0,2020-10-20,KEDSYS
2016-02,서울,광진구,능동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,광진구,자양2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,3,3.0,0,0.0,3,3.0,25520000.0,2020-10-20,KEDSYS
2016-02,서울,금천구,독산3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,3,3.0,0,0.0,0,0.0,15731556.0,2020-10-20,KEDSYS
2016-02,서울,동작구,상도제1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,99,미분류,1,15,15.0,0,0.0,0,0.0,30310044.0,2020-10-20,KEDSYS
2016-02,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,7,7.0,0,0.0,0,0.0,26041143.0,2020-10-20,KEDSYS
2016-02,서울,마포구,서교동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,6,6.0,0,0.0,0,0.0,14601333.0,2020-10-20,KEDSYS
2016-02,서울,마포구,용강동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,15,15.0,1,1.0,1,1.0,19626844.0,2020-10-20,KEDSYS
2016-02,서울,마포구,망원2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,7,7.0,1,1.0,0,0.0,14400000.0,2020-10-20,KEDSYS
2016-02,서울,서초구,잠원동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,1,1.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,서초구,방배4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,22556667.0,2020-10-20,KEDSYS
2016-02,서울,서초구,서초2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,4,4.0,0,0.0,0,0.0,46853333.0,2020-10-20,KEDSYS
2016-02,서울,서초구,서초4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,5,5.0,0,0.0,0,0.0,24381333.0,2020-10-20,KEDSYS
2016-02,서울,서초구,양재1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,12,12.0,1,1.0,1,1.0,30728000.0,2020-10-20,KEDSYS
2016-02,서울,서초구,양재2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,7,3.5,0,0.0,0,0.0,5780000.0,2020-10-20,KEDSYS
2016-02,서울,성동구,성수1가1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,3,3.0,0,0.0,0,0.0,32355556.0,2020-10-20,KEDSYS
2016-02,서울,성동구,성수2가3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,양천구,신월3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,5,5년 이상 10년 미만,1,72,72.0,2,2.0,0,0.0,12065407.0,2020-10-20,KEDSYS
2016-02,서울,양천구,신월7동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,7,7.0,3,3.0,1,1.0,8742476.0,2020-10-20,KEDSYS
2016-02,서울,용산구,원효로2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,종로구,사직동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,8,8.0,0,0.0,1,1.0,12867000.0,2020-10-20,KEDSYS
2016-02,서울,종로구,이화동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,30,30년 이상 40년 미만,1,8010,8010.0,117,117.0,6786,6786.0,43151724.0,2020-10-20,KEDSYS
2016-02,서울,종로구,청운효자동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,30,30.0,2,2.0,3,3.0,26950133.0,2020-10-20,KEDSYS
2016-02,서울,동대문구,용신동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2016-02,서울,동대문구,전농1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,35,35.0,3,3.0,3,3.0,24342095.0,2020-10-20,KEDSYS
2016-02,서울,영등포구,문래동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,63,63.0,3,3.0,2,2.0,18342307.0,2020-10-20,KEDSYS
2016-02,서울,영등포구,여의동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,3,3.0,0,0.0,0,0.0,34699556.0,2020-10-20,KEDSYS
2016-02,서울,영등포구,영등포동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,11,11.0,0,0.0,0,0.0,20102788.0,2020-10-20,KEDSYS
2016-02,서울,중구,을지로동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,51,51.0,2,2.0,2,2.0,25221386.0,2020-10-20,KEDSYS
2016-02,서울,중구,을지로동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,7,7.0,0,0.0,0,0.0,21291048.0,2020-10-20,KEDSYS
2016-02,서울,중구,을지로동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,50,50년 이상 60년 미만,1,5,5.0,0,0.0,0,0.0,37343467.0,2020-10-20,KEDSYS
2016-02,서울,중구,광희동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,5,5년 이상 10년 미만,1,899,899.0,40,40.0,52,52.0,39906489.0,2020-10-20,KEDSYS
2016-02,서울,중구,장충동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,52,52.0,2,2.0,0,0.0,34396205.0,2020-10-20,KEDSYS
2016-02,서울,강남구,논현1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,10,10년 이상 20년 미만,1,71,71.0,4,4.0,0,0.0,32782160.0,2020-10-20,KEDSYS
2016-02,서울,강남구,개포4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,2,2년 이상 5년 미만,1,31,31.0,0,0.0,0,0.0,17344430.0,2020-10-20,KEDSYS
2016-02,서울,강남구,개포4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,10,10.0,0,0.0,0,0.0,19038933.0,2020-10-20,KEDSYS
2016-02,서울,중구,소공동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,20,20년 이상 30년 미만,1,11,11.0,0,0.0,0,0.0,32133333.0,2020-10-20,KEDSYS
2016-02,서울,중구,다산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,20,20년 이상 30년 미만,1,55,55.0,3,3.0,8,8.0,26307200.0,2020-10-20,KEDSYS
2016-02,서울,중구,다산동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,23,23.0,4,4.0,0,0.0,37168000.0,2020-10-20,KEDSYS
